x,y,z
36.263380430673934,33.76240322460533,52.524975148587316
52.35902091667607,48.74797538563366,70.17546675990287
73.72338258641221,68.63890074238282,92.3627513631537
75.1120355954056,69.93178249449434,88.74470579800703
75.92716664955306,70.69069639066672,85.26838677866245
79.71185445052701,74.21436556045109,85.69536786812745
81.90565094728149,76.25686245501802,84.84353314200264
88.3778125729271,82.2826583941917,88.74470579800703
96.25323273303269,89.61493431140765,94.2267181560389
102.20391332244499,95.15521420629102,98.06826066471257
112.36309170211068,104.61374434913549,106.22757998112415
87.51508555888199,81.4794310895383,81.92824257465574
100.64102631262092,93.7001148527971,93.75722922360455
101.14498583013099,94.16931778525895,94.2267181560389
96.70945602341271,90.03969324196882,90.53565704415885
90.64497637923705,84.39346267376516,85.69536786812745
88.42148365271653,82.32331760984103,84.84353314200264
77.26202440868211,71.93349299087244,75.63535053741055
82.4086946665335,76.72521274909668,82.75080758922984
78.69723226337811,73.26971883981122,81.52003135924546
77.74570537009768,72.38381591878029,83.58163121136023
71.86788818514304,66.91137425663752,80.70970058741834
42.29021802113635,39.373587799286724,49.96580011005431
65.394621563572,60.88454952981216,81.92824257465574
60.21877867508393,56.065669090289596,80.70970058741834
55.44455034942338,51.6207050548645,80.30756081318643
38.96690919338488,31.401520003047427,48.852092868374726
